"","Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Operation","Product Type","Product Details","Domain","Chemical_Info","Chemical_Product_Number","Value","CV (%)","Measurement","Acre_Info","Organic_Status","Fertilizer_Status"
"1952","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"EAST CENTRAL",80,"SHAWNEE",177,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1953","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"EAST CENTRAL",80,"SHAWNEE",177,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1954","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"EAST CENTRAL",80,"SHAWNEE",177,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"1955","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"EAST CENTRAL",80,"SHAWNEE",177,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,2,0.05,NA,NA,NA,NA
"1956","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"EAST CENTRAL",80,"SHAWNEE",177,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"1957","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTH CENTRAL",40,"REPUBLIC",157,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1958","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTH CENTRAL",40,"REPUBLIC",157,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1959","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTH CENTRAL",40,"REPUBLIC",157,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"1960","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTH CENTRAL",40,"REPUBLIC",157,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"1961","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"ATCHISON",5,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1962","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"ATCHISON",5,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1963","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"ATCHISON",5,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,3,49,NA,NA,NA,NA
"1964","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"ATCHISON",5,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,3,50.8,NA,NA,NA,NA
"1965","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"JEFFERSON",87,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1966","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"JEFFERSON",87,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1967","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"JEFFERSON",87,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1968","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"JEFFERSON",87,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"1969","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"JEFFERSON",87,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,2,0.05,NA,NA,NA,NA
"1970","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"JEFFERSON",87,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"1971","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"POTTAWATOMIE",149,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1972","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"POTTAWATOMIE",149,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1973","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"POTTAWATOMIE",149,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,49,NA,NA,NA,NA
"1974","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"POTTAWATOMIE",149,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,49,NA,NA,NA,NA
"1975","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"RILEY",161,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1976","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"RILEY",161,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1977","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"RILEY",161,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"1978","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"RILEY",161,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"1979","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"WYANDOTTE",209,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1980","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"WYANDOTTE",209,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1981","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"WYANDOTTE",209,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,2,0.05,NA,NA,NA,NA
"1982","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"NORTHEAST",70,"WYANDOTTE",209,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,2,0.05,NA,NA,NA,NA
"1983","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTH CENTRAL",60,"SEDGWICK",173,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1984","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTH CENTRAL",60,"SEDGWICK",173,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1985","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTH CENTRAL",60,"SEDGWICK",173,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1986","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTH CENTRAL",60,"SEDGWICK",173,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,2,0.05,NA,NA,NA,NA
"1987","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTH CENTRAL",60,"SEDGWICK",173,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,2,0.05,NA,NA,NA,NA
"1988","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTH CENTRAL",60,"SEDGWICK",173,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,2,0.05,NA,NA,NA,NA
"1989","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTHEAST",90,"BUTLER",15,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1990","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTHEAST",90,"BUTLER",15,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1991","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTHEAST",90,"BUTLER",15,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1992","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTHEAST",90,"BUTLER",15,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,49,NA,NA,NA,NA
"1993","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTHEAST",90,"BUTLER",15,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,3,49,NA,NA,NA,NA
"1994","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTHEAST",90,"BUTLER",15,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,2,50.8,NA,NA,NA,NA
"1995","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTHEAST",90,"WILSON",205,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1996","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTHEAST",90,"WILSON",205,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"1997","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTHEAST",90,"WILSON",205,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"1998","CENSUS",2022,"YEAR","COUNTY","KANSAS",20,"SOUTHEAST",90,"WILSON",205,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"1999","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"ANDERSON",5,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,1,16.7,NA,NA,NA,NA
"2000","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"ANDERSON",5,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,1,19.7,NA,NA,NA,NA
"2001","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"ANDERSON",5,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,4,51.3,NA,NA,NA,NA
"2002","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"ANDERSON",5,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,4,55.9,NA,NA,NA,NA
"2003","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BATH",11,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2004","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BATH",11,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2005","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BATH",11,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2006","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BATH",11,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,51.3,NA,NA,NA,NA
"2007","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BATH",11,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,4,55.9,NA,NA,NA,NA
"2008","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BATH",11,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,3,0.05,NA,NA,NA,NA
"2009","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BOURBON",17,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2010","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BOURBON",17,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,1,19.7,NA,NA,NA,NA
"2011","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BOURBON",17,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2012","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BOURBON",17,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,4,51.3,NA,NA,NA,NA
"2013","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BOURBON",17,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,5,55.9,NA,NA,NA,NA
"2014","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BOURBON",17,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,62.1,NA,NA,NA,NA
"2015","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BOYLE",21,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2016","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BOYLE",21,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2017","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BOYLE",21,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,51.3,NA,NA,NA,NA
"2018","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"BOYLE",21,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,55.9,NA,NA,NA,NA
"2019","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"CLARK",49,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"2020","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"CLARK",49,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2021","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"CLARK",49,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2022","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"CLARK",49,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,3,0.05,NA,NA,NA,NA
"2023","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"CLARK",49,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,4,55.9,NA,NA,NA,NA
"2024","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"CLARK",49,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,62.1,NA,NA,NA,NA
"2025","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"FAYETTE",67,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2026","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"FAYETTE",67,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2027","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"FAYETTE",67,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"2028","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"FAYETTE",67,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"2029","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"GARRARD",79,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2030","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"GARRARD",79,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2031","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"GARRARD",79,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,3,51.3,NA,NA,NA,NA
"2032","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"GARRARD",79,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,3,55.9,NA,NA,NA,NA
"2033","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"HARRISON",97,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2034","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"HARRISON",97,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2035","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"HARRISON",97,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,3,60.1,NA,NA,NA,NA
"2036","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"HARRISON",97,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,2,0.05,NA,NA,NA,NA
"2037","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"HARRISON",97,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,5,55.9,NA,NA,NA,NA
"2038","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"HARRISON",97,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,4,62.1,NA,NA,NA,NA
"2039","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"JESSAMINE",113,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2040","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"JESSAMINE",113,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2041","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"JESSAMINE",113,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"2042","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"JESSAMINE",113,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"2043","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"LINCOLN",137,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"2044","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"LINCOLN",137,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"2045","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"LINCOLN",137,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,4,0.05,NA,NA,NA,NA
"2046","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"LINCOLN",137,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,4,0.05,NA,NA,NA,NA
"2047","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MADISON",151,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2048","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MADISON",151,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2049","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MADISON",151,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2050","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MADISON",151,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,3,0.05,NA,NA,NA,NA
"2051","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MADISON",151,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,4,55.9,NA,NA,NA,NA
"2052","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MADISON",151,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,62.1,NA,NA,NA,NA
"2053","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MERCER",167,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,1,16.7,NA,NA,NA,NA
"2054","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MERCER",167,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2055","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MERCER",167,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2056","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MERCER",167,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,4,51.3,NA,NA,NA,NA
"2057","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MERCER",167,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,5,55.9,NA,NA,NA,NA
"2058","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MERCER",167,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,62.1,NA,NA,NA,NA
"2059","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MONTGOMERY",173,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2060","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MONTGOMERY",173,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2061","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MONTGOMERY",173,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"2062","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"MONTGOMERY",173,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"2063","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"NICHOLAS",181,"STRAWBERRIES","ACRES BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2064","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"NICHOLAS",181,"STRAWBERRIES","ACRES GROWN",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2065","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"NICHOLAS",181,"STRAWBERRIES","ACRES NON-BEARING",NA,NA,"TOTAL",NA,NA,NA,NA,NA,NA,NA,NA
"2066","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"NICHOLAS",181,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL",NA,NA,1,0.05,NA,NA,NA,NA
"2067","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"NICHOLAS",181,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL",NA,NA,2,55.9,NA,NA,NA,NA
"2068","CENSUS",2022,"YEAR","COUNTY","KENTUCKY",21,"BLUEGRASS",50,"NICHOLAS",181,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL",NA,NA,1,62.1,NA,NA,NA,NA
